0.0,7.0,7.5,3.141592653589793,0.0,0.0,0.0,0.0,-1.0,-1.0
0.02,7.0,7.5,3.141592653589793,-0.1020335893910923,-0.0312375839282446,0.10423301409923992,0.0,-1.0,-1.0
0.04,6.999590841679428,7.499874736178007,3.14201063168163,-0.2040814869536754,-0.06250785733696312,0.20839291548090172,0.0,-1.0,-1.0
0.06,6.99572551005918,7.4986913648821565,3.145959283960511,-0.30625024609425217,-0.09405425982314103,0.311935231420314,0.0,-1.0,-1.0
0.08,6.991040777726788,7.497254989195529,3.150738352974718,-0.4084126066505106,-0.12567603518589654,0.41544925818043127,0.0,-1.0,-1.0
0.1,6.9833049938597425,7.494876547651121,3.1586094918604384,-0.5105511419766773,-0.1575784626488332,0.5188579497332158,0.0,-1.0,-1.0
0.12,6.974340472520192,7.492114316502109,3.167724648333526,-0.6126292994491555,-0.189615146897798,0.6223876874566061,0.0,-1.0,-1.0
0.14,6.962735381373083,7.488527317438838,3.1795132117424134,-0.7145777042762868,-0.22194035039809054,0.7261775546792386,0.0,-1.0,-1.0
0.16,6.949495023316206,7.484421817515008,3.1929665793797355,-0.8163802921068997,-0.2544894612099687,0.8303169237769145,0.0,-1.0,-1.0
0.18,6.9340278275899685,7.4796102449366195,3.208687007364113,-0.9179843124873059,-0.2873434795772467,0.93493222982177,0.0,-1.0,-1.0
0.2,6.9165234531958895,7.474139943450457,3.226504990829134,-1.0193273227445687,-0.3205650676687894,1.0401657197344298,0.0,-1.0,-1.0
0.22,6.897207199183411,7.468083764298831,3.2461885534325163,-1.1204381889440789,-0.3541135746026743,1.1459490262970367,0.0,-1.0,-1.0
0.24,6.8754581961643,7.461220400914836,3.2684172849542494,-1.2211436417605126,-0.3882624359477403,1.2526037840304847,0.0,-1.0,-1.0
0.26,6.852311565992324,7.453893305926204,3.292108229461874,-1.3216161824471804,-0.42275620407279907,1.3597591950641466,0.0,-1.0,-1.0
0.28,6.826344646601928,7.445597962282956,3.3188070530215095,-1.42150458090362,-0.45823236170363596,1.4679448239251687,0.0,-1.0,-1.0
0.3,6.799391821913025,7.436964142191043,3.346557358774983,-1.5211887772817398,-0.49405193908469475,1.5764905921676329,0.0,-1.0,-1.0
0.32,6.769241099855539,7.427181219870166,3.377789843642553,-1.620048127698111,-0.5315212986835829,1.6860049769374466,0.0,-1.0,-1.0
0.34,6.73851194544425,7.4171904491318905,3.409652181450721,-1.718758280833835,-0.5692890691761091,1.7956945640584525,0.0,-1.0,-1.0
0.36,6.704220310025552,7.405836627473343,3.445473251551521,-1.816213261341901,-0.610112054636018,1.9057668588487457,0.0,-1.0,-1.0
0.38,6.6695357648763975,7.394324244509123,3.481735071571921,-1.9134550102759136,-0.6515236259229638,2.0157116604636527,0.0,-1.0,-1.0
0.4,6.6313776616689175,7.381350476584162,3.5219233541288784,-2.008269861049509,-0.69996131041638,2.1233000864136966,0.0,-1.0,-1.0
0.42,6.592629102947907,7.368075065006983,3.5627816391039797,-2.088490236402453,-0.7608538764396272,2.217401001777976,0.0,-1.0,-1.0
0.44,6.550879135110835,7.353266335530622,3.6070456867818073,-2.094523834652146,-0.885057215427936,2.242942074279526,0.0,-1.0,-1.0
0.46,6.509067398349808,7.337186075156244,3.6515712110279686,-2.080101620404171,-1.0024859526812906,2.2749534335501074,0.0,-1.0,-1.0
0.48,6.467088860115109,7.317672158923278,3.696802829441516,-2.0104403077321154,-1.1016204817694228,2.3244372255440178,0.0,-1.0,-1.0
0.5,6.426102823468832,7.29674582058953,3.742739469627856,-1.9355351263820608,-1.1654584005046191,2.408501088835119,0.0,-1.0,-1.0
0.52,6.386763260067676,7.273476397643241,3.7898456792130486,-1.8519308259777105,-1.170742332760032,2.5499302630430294,0.0,-1.0,-1.0
0.54,6.348950107596804,7.250110502961519,3.839534041107725,-1.7718808319037944,-1.1527721256506307,2.698049346527608,0.0,-1.0,-1.0
0.56,6.312777720297854,7.22664090916416,3.89199800260926,-1.6956514223930652,-1.1098056470812658,2.8533595277216617,0.0,-1.0,-1.0
0.58,6.27830277902293,7.204128075738973,3.94792034915209,-1.6482511990957223,-1.040697356719861,2.9642348797045734,0.0,-1.0,-1.0
0.6,6.2450181853293305,7.182286178166121,4.00626791582618,-1.6210676728803104,-0.953256912052722,3.043949952815935,0.0,-1.0,-1.0
0.62,6.212447910439382,7.162742008758861,4.06671020616513,-1.6624226177497574,-0.8875291337957821,2.9648703990286966,0.0,-1.0,-1.0
0.64,6.180193108445333,7.144212611683908,4.128077613604859,-1.7340470023192942,-0.8313905721675289,2.8156605329143236,0.0,-1.0,-1.0
0.66,6.145768970625649,7.127383520917649,4.184925801646816,-1.8117025011827663,-0.7887590683560551,2.662288100933679,0.0,-1.0,-1.0
0.68,6.11080082687709,7.110980817205851,4.240640701740811,-1.8908704269811802,-0.749514739295101,2.5078718192715663,0.0,-1.0,-1.0
0.7000000000000001,6.073117404808066,7.095924103992424,4.291059477454947,-1.9726406602968865,-0.7257088578451851,2.3488950484144517,0.0,-1.0,-1.0
0.72,6.035115295497876,7.081017517966304,4.3408568985357,-2.0546704446726576,-0.7036978172789532,2.189399288531701,0.0,-1.0,-1.0
0.74,5.994040037132613,7.06694220491682,4.384681491119351,-2.1356002551832574,-0.6976485283099003,2.0261763558472703,0.0,-1.0,-1.0
0.76,5.9526058675882165,7.052893719527292,4.4277822152685955,-2.215985075905597,-0.6934079728651176,1.862774951250188,0.0,-1.0,-1.0
0.78,5.908464750641929,7.039047571285904,4.465423444445943,-2.292259523986559,-0.7028090836567475,1.6980274919511331,0.0,-1.0,-1.0
0.8,5.863679505079863,7.0251220317852745,4.5016734009811215,-2.3670291725987997,-0.7154226472776318,1.5332986774085842,0.0,-1.0,-1.0
0.8200000000000001,5.816648888335091,7.010919741894599,4.533073513212721,-2.4365532331715634,-0.739234516379605,1.3686348567165512,0.0,-1.0,-1.0
0.84,5.768752355237484,6.996420877168147,4.562422751345731,-2.5039846742479743,-0.7662075236332409,1.2043892371682332,0.0,-1.0,-1.0
0.86,5.719087963171234,6.981316523838105,4.587584915107321,-2.567143813349179,-0.7996343256607443,1.0409974190756675,0.0,-1.0,-1.0
0.88,5.668383658923121,6.965661799823411,4.610056840457346,-2.613352275799165,-0.823244446352085,0.9229672199908413,0.0,-1.0,-1.0
0.9,5.616326613428404,6.949291141195166,4.629029242938048,-2.637510915327738,-0.8340848063080765,0.8639444391424648,0.0,-1.0,-1.0
0.92,5.563774920094669,6.932698526333828,4.646793154726844,-2.653714399508124,-0.8393202462150307,0.827582671167256,0.0,-1.0,-1.0
0.9400000000000001,5.510802674479784,6.91591720307678,4.663529601161213,-2.6631543673750766,-0.8397903526334578,0.8104874194998049,0.0,-1.0,-1.0
0.96,5.457599291035409,6.899124369253306,4.679847469966857,-2.6718679585269447,-0.8401630714979357,0.7950531035771996,0.0,-1.0,-1.0
0.98,5.40426943175126,6.882325236986353,4.695936298129433,-2.680184085078422,-0.8404825010644369,0.7805276317135933,0.0,-1.0,-1.0
1.0,5.350702603954883,6.8655170025552295,4.7116112221221265,-2.687846120385157,-0.8407251918053337,0.7674906109512873,0.0,-1.0,-1.0
1.02,5.297057705406613,6.8487057693594435,4.727149782808781,-2.695292661258459,-0.8409426004623027,0.7549439696724958,0.0,-1.0,-1.0
1.04,5.243170756347236,6.831887469274825,4.742280513741208,-2.702146246444732,-0.8411002270562771,0.7437405684022896,0.0,-1.0,-1.0
1.06,5.189243760990739,6.815068000001476,4.757343770858203,-2.7089017294641797,-0.8412479629450177,0.7327594008643711,0.0,-1.0,-1.0
1.08,5.135070088296586,6.798243136133009,4.7720060492198915,-2.7151162689312853,-0.841349989188761,0.7229984818060997,0.0,-1.0,-1.0
1.1,5.080870808713285,6.781417805137946,4.786627637662283,-2.7212781827840087,-0.8414480929558374,0.7133559886166361,0.0,-1.0,-1.0
1.12,5.026453238485381,6.764588939006272,4.800906855285084,-2.72700846053096,-0.8415167174368584,0.7046833583930788,0.0,-1.0,-1.0
1.1400000000000001,4.971997548915606,6.747759616366175,4.815128380249518,-2.7326703489484117,-0.841581775451679,0.6961638406586114,0.0,-1.0,-1.0
1.16,4.917362898960328,6.730928150537891,4.829079053203509,-2.7380111672693945,-0.8416300898362379,0.6883631461967529,0.0,-1.0,-1.0
1.18,4.862671303580236,6.714096169566985,4.8429465527871915,-2.743258788390691,-0.8416750504650219,0.6807704157449043,0.0,-1.0,-1.0
1.2,4.807834327762883,6.697262873448113,4.856601712556327,-2.748268479077958,-0.8417114490278877,0.6737086129103048,0.0,-1.0,-1.0
1.22,4.752923848066237,6.680429043277193,4.870153259161388,-2.7531679135808997,-0.8417456772676611,0.6668920972391623,0.0,-1.0,-1.0
1.24,4.697897090472739,6.663594368274006,4.8835408971276015,-2.7578929306605495,-0.8417764722110276,0.6604636083737583,0.0,-1.0,-1.0
1.26,4.6427820583411235,6.646759117948158,4.896808435658022,-2.7624960850170446,-0.8418069077846407,0.6543054554279987,0.0,-1.0,-1.0
1.28,4.587576303242654,6.629923276342198,4.909952543611911,-2.766973996602187,-0.8418369740208332,0.6484251365802776,0.0,-1.0,-1.0
1.3,4.532268933538795,6.61308675246088,4.922963212959897,-2.7713223536300093,-0.8418690177820423,0.642831300839922,0.0,-1.0,-1.0
1.32,4.476893542016223,6.596249771857712,4.93588455718946,-2.775583985559824,-0.8419023853179946,0.6374292397162028,0.0,-1.0,-1.0
